id,in5
5817063,4
5817208,4
5818371,1
5818492,4
5818946,4
5819511,4
5820813,4
5824565,4
5824954,2
5825929,4
5826174,4
5828004,5
5828542,4
5829157,3
5829873,5
5831353,4
5833206,4
5835441,5
5839403,5
5844248,5
5844299,5
5844592,4
5844867,4
5846117,3
5848064,4
5848903,5
5850250,4
5853448,3
5855462,4
5857073,4
5857746,2
5857846,4
5860211,5
5864447,4
5867307,4
5868192,4
5869002,4
5870518,5
5872495,5
5876299,4
5877047,4
5877093,4
5877307,4
5877709,4
5879179,4
5882876,4
5886619,3
5887876,4
5887983,4
5888096,3
5889654,4
5890533,4
5892293,4
5894370,5
5895231,4
5895270,2
5896010,4
5897153,5
5897185,5
5897629,5
5897800,4
5899027,4
5900037,3
5903605,5
5905875,5
5906742,3
5909112,4
5910749,4
5912188,2
5915990,3
5920105,4
5920274,5
5921686,5
5921745,5
5923273,4
5924045,4
5925748,4
5926212,4
5927942,4
5929226,2
5929682,4
5930767,5
5932973,4
5933033,4
5935899,4
5936305,4
5938369,5
5938602,4
5938638,4
5939902,4
5939915,4
5940753,4
5940913,4
5942193,4
5942218,4
5942321,5
5942532,4
5942692,4
5942935,4
5943055,4
5944650,2
5945853,5
5946133,5
5948044,4
5952076,4
5952685,4
5956198,4
5956249,4
5958530,4
5958937,3
5959560,4
5960251,4
5961119,4
5961452,2
5961928,4
5963792,5
5964188,5
5964570,4
5965065,4
5966482,4
5967417,2
5969022,4
5969442,3
5969754,4
5970268,4
5970346,4
5972786,4
5973379,4
5974844,4
5974963,4
5977050,4
5977640,4
5977935,4
5979839,4
5988457,4
5989407,4
5990563,3
5991755,4
5992149,4
5994748,4
5994903,3
5995632,4
5995793,5
5997916,4
5998572,4
5999868,4
6001131,4
6001885,4
6003422,4
6005262,4
6005432,4
6005919,4
6006009,4
6006208,3
6007650,4
6008975,4
6009827,4
6010085,4
6012588,4
6013479,4
6015355,4
6016619,4
6018814,5
6019054,2
6019887,4
6020235,4
6020557,2
6020715,5
6021544,4
6022010,4
6023597,4
6023696,4
6028293,2
6029907,4
6032180,4
6032370,2
6032375,3
6032379,4
6033978,4
6034720,5
6036748,4
6037093,4
6037286,4
6037413,4
6039475,5
6039674,5
6040481,4
6041613,4
6041835,4
6043282,4
6043408,1
6045031,4
6047002,4
6048115,5
6049094,4
6049352,3
6049418,4
6049721,4
6050427,4
6052580,4
6052804,4
6053351,4
6053546,4
6054303,2
6055950,4
6059392,4
6059644,5
6060860,3
6062553,4
6064746,3
6065935,4
6066322,4
6066501,4
6066740,4
6067204,4
6067236,4
6067462,4
6068686,5
6068878,3
6076108,4
6079146,4
6079951,4
6080801,4
6081779,4
6082327,4
6083739,4
6085945,2
6088165,5
6088444,4
6088642,3
6089351,4
6089607,4
6090362,5
6091044,4
6092060,4
6093545,2
6094221,4
6094292,4
6096386,3
6096411,5
6099299,3
6102040,3
6102092,1
6102860,5
6102954,3
6103002,4
6103894,3
6104484,4
6106090,4
6107144,4
6107188,3
6107348,4
6108683,4
6109831,4
6111866,4
6112487,4
6113111,4
6116793,4
6116838,4
6117152,4
6117153,4
6117182,4
6117311,2
6117984,4
6121224,2
6123997,2
6125855,4
6126414,4
6127552,4
6128106,4
6129250,5
6130455,4
6131178,5
6131616,4
6142928,4
6143261,4
6144884,4
6146968,4
6147533,2
6147746,4
6147963,4
6151799,4
6152358,4
6153165,4
6153342,3
6155593,5
6155727,4
6157282,3
6157334,3
6161944,4
6162262,4
6163011,4
6163561,4
6164582,4
6164661,2
6166191,5
6166853,4
6168076,4
6168299,4
6169315,4
6170167,4
6170519,2
6171629,3
6171873,4
6172722,3
6175278,4
6175451,4
6176974,4
6177198,5
6178137,4
6178401,4
6179370,5
6182757,4
6185793,4
6186932,4
6187408,4
6188230,4
6189102,4
6189154,4
6189573,5
6191872,4
6192214,4
6192865,4
6192906,5
6193140,4
6195591,5
6196425,4
6197809,4
6199480,4
6200747,2
6200768,4
6201279,4
6202030,4
6202143,4
6203760,2
6203970,4
6204016,4
6204589,4
6205014,4
6205077,4
6205372,4
6208339,4
6208773,2
6208991,4
6209028,4
6209221,5
6209335,4
6209893,5
6210067,5
6210995,4
6211650,4
6212050,4
6212996,4
6214131,4
6214191,4
6216186,4
6218014,4
6218454,5
6219961,4
6221556,4
6222216,4
6222576,4
6223388,4
6224166,4
6225305,4
6225672,4
6226716,4
6227301,3
6228094,4
6228442,4
6229812,4
6230613,3
6232290,4
6232360,4
6232371,5
6233696,4
6234003,4
6235083,4
6235142,4
6235258,5
6235290,5
6236590,2
6237095,4
6240311,4
6241103,4
6241651,4
6244251,3
6245449,4
6246023,5
6251787,2
6254257,4
6258900,3
6259611,4
6261421,2
6267635,4
6269248,5
6270370,5
6270897,3
6272808,5
6273600,4
6274055,4
6279165,4
6279343,4
6279956,5
6280083,3
6280269,4
6280825,5
6284839,4
6284926,4
6285003,4
6288370,4
6288721,4
6290365,4
6291833,2
6292304,4
6292548,3
6292708,4
6294212,2
6295341,4
6296084,4
6298532,2
6300037,4
6302220,4
6302367,5
6302829,4
6302898,2
6304527,4
6304920,1
6305996,4
6311071,3
6311608,4
6314484,4
6314667,4
6316178,3
6317043,4
6317053,5
6317130,4
6317139,4
6317155,1
6317334,4
6318151,4
6318411,3
6319981,4
6321164,4
6323297,3
6324086,4
6324186,4
6325694,4
6328113,3
6331512,4
6333806,4
6334086,2
6334194,2
6337024,4
6338005,4
6338269,4
6338602,4
6339814,4
6340813,3
6342065,4
6344962,2
6345671,4
6347183,4
6347726,4
6350897,4
6351479,4
6351615,3
6352076,3
6353825,5
6354651,1
6356828,3
6359388,4
6360223,4
6361980,4
6362196,4
6362589,4
6365955,4
6366627,4
6366758,5
6367199,4
6370257,4
6370365,4
6371291,4
6373941,4
6374602,5
6376514,4
6376643,4
6377066,5
6378109,3
6378776,4
6379865,4
6380839,2
6380914,4
6382235,4
6382832,3
6383139,4
6387490,5
6388019,3
6389382,4
6389762,4
6390871,5
6395730,3
6396791,4
6398828,4
6400146,2
6400362,4
6403022,3
6403504,4
6405957,4
6406896,3
6407837,4
6408220,4
6411268,4
6415909,4
6417650,4
6418378,4
6418419,4
6419100,4
6425195,4
6428281,4
6428475,5
6428547,4
6429727,3
6429752,3
6436353,4
6439204,4
6439468,5
6439509,4
6440512,4
6442430,5
6443301,4
6445440,5
6447171,5
6448200,4
6449424,4
6450333,3
6451152,5
6452864,3
6452955,4
6453435,4
6454008,5
6454814,4
6455021,4
6455528,4
6459241,3
6460016,5
6462156,1
6463390,4
6464016,2
6464436,4
6465555,4
6466966,4
6469697,4
6469994,4
6472315,4
6472444,4
6475609,4
6476741,4
6479856,4
6482153,4
6482193,4
6482666,4
6482918,4
6483475,4
6486274,2
6489485,4
6492245,4
6493680,4
6499203,5
6499440,5
6499719,4
6499954,5
6500125,4
6501180,4
6501313,4
6502365,4
6504613,4
6507022,5
6507320,4
6512093,3
6514510,4
6514701,4
6516138,4
6517935,4
6518175,4
6522990,4
6523523,4
6525860,4
6528830,4
6529468,4
6529668,4
6532569,4
6535221,5
6537129,4
6537428,1
6539595,4
6545052,2
6545414,4
6548216,2
6548552,3
6550280,1
6552232,4
6554485,4
6554800,4
6555775,4
6555945,5
6558000,4
6561383,2
6561462,4
6563902,4
6564685,2
6565287,5
6565441,4
6566606,4
6566868,4
6568114,5
6569511,4
6569774,4
6571156,4
6573559,4
6573792,4
6578038,4
6578872,4
6579236,4
6580060,4
6580205,2
6580791,2
6583492,4
6583621,2
6583760,4
6590207,4
6592048,2
6592276,4
6594303,4
6594808,4
6597691,4
6603233,5
6604439,4
6606127,1
6609331,2
6609804,4
6610475,4
6610662,4
6611877,4
6612517,4
6612620,4
6613822,4
6620727,4
6621331,2
6621555,4
6622058,4
6623807,4
6625485,4
6627257,4
6627780,4
6628265,4
6629720,4
6631137,4
6632219,4
6632897,2
6633260,4
6633824,4
6634086,4
6635346,4
6635459,4
6636285,4
6636675,4
6637441,5
6637898,2
6639354,4
6641891,5
6642583,4
6642669,4
6643397,5
6643796,2
6644816,2
6645819,5
6646866,4
6650411,2
6650803,4
6651611,5
6651944,4
6653287,5
6653376,4
6654292,4
6654592,4
6658586,5
6659108,5
6659273,5
6662316,5
6664111,2
6664964,4
6665222,4
6667701,5
6667703,4
6667845,4
6668585,2
6669395,3
6671133,4
6672172,4
6675173,4
6675702,4
6676534,3
6678280,5
6678624,4
6680765,2
6681402,2
6681943,2
6687358,4
6688269,4
6689640,4
6692036,4
6692297,4
6693517,4
6694299,4
6695290,4
6695304,2
6696698,2
6698279,4
6698831,4
6703373,4
6706544,4
6706976,4
6707149,4
6708211,4
6711056,3
6712777,4
6712807,2
6713884,4
6714628,4
6717589,4
6717707,3
6718782,4
6719531,4
6721564,4
6722116,2
6724793,4
6725721,4
6727088,2
6727406,4
6732026,4
6732147,4
6733246,2
6733629,4
6736108,5
6736152,4
6736347,2
6738318,4
6739063,5
6740444,2
6741612,4
6746285,3
6746358,4
6747209,4
6748247,2
6748838,4
6749007,4
6749588,4
6749891,4
6753335,4
6754255,2
6755750,3
6756274,1
6758881,2
6759109,4
6760847,4
6760897,4
6761066,4
6761955,2
6763711,4
6764107,4
6764655,4
6766818,3
6767929,4
6768009,4
6768770,2
6769577,4
6770086,4
6770503,4
6773025,4
6773915,4
6777394,4
6777781,4
6777824,4
6778107,4
6779928,2
6781317,2
6783747,4
6784552,4
6786048,4
6786173,4
6786387,2
6787203,3
6790039,4
6797487,4
6800430,2
6801693,4
6801730,4
6803737,4
6806898,4
6807650,4
6808953,4
6809009,4
6809717,5
6811075,2
6811681,4
6813127,4
6813756,4
6814504,5
6815684,4
6817298,4
6819637,4
6823569,3
6824998,3
6826133,5
6827255,4
6828989,4
6832652,2
6833234,5
6833865,2
6833955,4
6834008,4
6836588,2
6838714,2
6840957,4
6842510,4
6843247,4
6844642,4
6844737,4
6845117,4
6845252,5
6850234,4
6852845,3
6853010,5
6853884,5
6856741,3
6857463,2
6859023,4
6859086,5
6859290,4
6859772,4
6859844,2
6863147,4
6864485,4
6867548,4
6868556,5
6869057,4
6870079,2
6870222,4
6870549,4
6870699,5
6871229,4
6871294,4
6872057,2
6872086,4
6875511,3
6875583,4
6877539,4
6880078,4
6880080,4
6881837,4
6882602,4
6883179,5
6885436,4
6888759,4
6889348,4
6889434,5
6889585,4
6890483,4
6892863,4
6893360,4
6893394,2
6894778,4
6897529,4
6898072,2
6898720,4
6899112,5
6899577,4
6899758,4
6902546,5
6903420,3
6903440,4
6905529,4
6906124,4
6906843,4
6908302,2
6909675,2
6910830,4
6911783,2
6913913,4
6915315,2
6915326,4
6918623,4
6918803,4
6919596,4
6920387,4
6923680,3
6925802,4
6927893,2
6928914,4
6929408,4
6930751,4
6934154,2
6934588,4
6935748,2
6935782,4
6938226,4
6940757,2
6943034,5
6946170,5
6947871,4
6948064,2
6949050,4
6951805,3
6953459,5
6953684,4
6955147,3
6960483,4
6960897,4
6961942,4
6961951,2
6962945,5
6963327,4
6965349,2
6966826,4
6970885,4
6971926,4
6973324,3
6976832,4
6977585,4
6977689,2
6979135,2
6982344,3
6985180,5
6987086,5
6990013,4
6990524,2
6991226,4
6993244,4
7001192,2
7002056,5
7008044,4
7009039,4
7009178,3
7009325,4
7009389,3
7009798,2
7011012,5
7012309,4
7012625,4
7014600,5
7021494,2
7022340,4
7023353,2
7024233,4
7024890,2
7026451,4
7026478,4
7029799,4
7030377,4
7030751,4
7032198,2
7036857,4
7040961,4
7042573,4
7042967,4
7043868,4
7044444,5
7045218,2
7046575,5
7046872,4
7046961,4
7047917,4
7048885,4
7049367,4
7049632,4
7050037,2
7051981,2
7052610,4
7053423,4
7054237,4
7055341,4
7058036,4
7060870,4
7061344,5
7061416,4
7062005,4
7062150,2
7063258,4
7064252,4
7064608,2
7065704,3
7067081,5
7068078,5
7068147,2
7069010,2
7070439,1
7072257,4
7074103,3
7075483,4
7076497,4
7076713,4
7076798,4
7087573,4
7087916,4
7088046,5
7089224,5
7092808,4
7094136,5
7098112,4
7098650,4
7100859,4
7105057,5
7107234,2
7108108,4
7108336,4
7110938,5
7118848,5
7119344,2
7119408,4
7125270,4
7125426,4
7125641,4
7127962,5
7133133,4
7133301,4
7133712,4
7135225,4
7138133,4
7138333,4
7138495,5
7138878,4
7143824,5
7147744,2
7151521,4
7155395,4
7155585,4
7157129,2
7157592,4
7157717,4
7158180,4
7158458,2
7161569,4
7161611,5
7161822,2
7164213,2
7164215,3
7167111,4
7168685,5
7168705,4
7169333,2
7169820,5
7171876,4
7173470,4
7173881,4
7175021,4
7177879,4
7181108,2
7181576,4
7181800,3
7184002,4
7185392,2
7187818,2
7189060,4
7190742,2
7191549,1
7192297,4
7192392,4
7192410,4
7192672,3
7193568,2
7194658,5
7195249,4
7198441,5
7198444,4
7200722,4
7201962,4
7203550,4
7205305,4
7206606,4
7207726,4
7207988,4
7208652,4
7209714,2
7209834,5
7212573,4
7220722,4
7222792,4
7223195,2
7223993,4
7224527,5
7225713,4
7227902,4
7228869,4
7230651,2
7232060,4
7232579,5
7232873,4
7233236,4
7235521,3
7237225,5
7237481,4
7237778,4
7239781,4
7240527,4
7241732,4
7242470,2
7243515,4
7245297,5
7246727,4
7254713,4
7255275,4
7255928,4
7256236,4
7258559,2
7259448,5
7261759,4
7262304,4
7266158,4
7269135,5
7270963,3
7271748,3
7277153,2
7279498,4
7283486,4
7284121,4
7284255,2
7284418,2
7287290,5
7294447,4
7294514,2
7295452,5
7298918,4
7300920,5
7301779,2
7305188,2
7308084,4
7309491,2
7310415,4
7311338,4
7311640,4
7312835,4
7313326,3
7320273,3
