ID,COORDS_X,COORDS_Y,AGE,BEDROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,PRICE_REGR,YEAR
5091143,178284,318373,34,4,86,,7,0,1407.47,1931.15,2332.12,0,161265,2015
5092644,176283,320751,100,5,156,,7,1,285.06,2774.29,3454.53,1,244048,2015
5092977,178816,316865,66,6,108,,1,0,1649.6,2666.23,2089.98,0,87610,2014
5094502,175686,317623,25,6,98,,7,1,993.32,791.84,2746.27,0,274355,2016
5094937,176946,317537,22,3,136,,7,1,61.1,707.45,3678.48,0,316909,2014
5095142,175789,316708,62,4,125,,3,1,1000.15,1407.17,2739.43,0,243360,2014
5096135,174858,319451,40,5,140,,7,1,1308.95,2127.1,2430.64,0,292032,2014
5099047,173913,318260,20,6,140,,7,0,2715.7,2496.22,1023.89,0,233834,2015
5099809,173637,316236,100,10,135,,7,1,3100.35,3261.05,639.24,0,279594,2014
5104049,177409,315647,90,7,130,,7,1,329.61,2543.26,3409.98,0,297440,2014
5105421,175657,316692,64,6,155,,7,1,1127,1482.58,2612.58,0,573248,2014
5105618,175119,318146,66,5,143,,5,1,1516.95,1285.3,2222.64,0,197392,2014
5106164,179624,317314,34,7,130,,7,1,2558.94,3298.13,1180.64,0,294736,2014
5106184,175936,318233,100,8,90,,7,1,713.35,523.3,3026.24,0,140608,2014
5106599,174637,317537,23,5,163,,9,1,2041.29,1811.07,1698.3,0,308256,2014
5108846,179064,315973,17,6,180,,7,1,1880.19,3339.8,1859.39,0,416416,2014
5114723,177420,319872,27,4,80,,7,0,413.55,2153.52,3326.04,0,161158,2014
5117903,173946,319528,30,5,102,,7,0,2118.11,2896.43,1621.47,0,173056,2014
5120171,174462,317361,53,4,148,,5,1,2243.59,2027.76,1495.99,0,167648,2014
5121278,176536,316427,50,10,145,,7,1,220.39,1558.28,3519.19,0,670592,2014
5122497,175196,317048,53,5,145,,9,0,1608.99,1516.6,2130.6,0,367744,2014
5122809,178443,317583,55,5,168,,7,1,1470.63,2087.35,2268.96,0,258502,2014
5126470,179143,319508,56,6,85,,7,0,2134.03,3146.07,1605.56,0,134118,2014
5129504,179535,316347,53,5,90,,7,0,2304.31,3539.94,1435.27,0,178464,2014
5131939,178784,320470,100,5,100,,7,1,1671.66,3452.53,2067.92,0,151424,2014
5137286,176030,316563,90,9,135,,7,1,738.4,1461.65,3001.18,0,367744,2014
5137334,176735,316603,87,8,185,,9,0,56.6,1417.51,3682.98,0,676000,2014
5138208,175888,316670,63,8,168,,5,0,895.69,1402.95,2843.9,0,245523,2014
5138670,178967,315668,43,6,127,,5,1,1795.23,3458.62,1944.36,0,155750,2014
5138777,176429,317370,26,3,50,,9,0,334.99,609.82,3404.6,0,205504,2014
5141882,173882,317481,55,9,106,,7,1,2796.11,2560.19,943.48,0,200096,2014
5146517,174655,317493,24,5,102,,7,1,2031.04,1804.97,1708.54,0,281216,2014
5147771,176994,318183,85,9,175,,7,1,172.67,634.3,3566.91,0,486720,2014
5147933,174243,317888,53,8,138,,5,1,2392.32,2152.27,1347.27,0,302848,2014
5148134,179677,319166,70,6,75,,7,0,2682.83,3491.46,1056.75,0,138445,2014
5148395,176329,320924,53,6,100,,7,0,436.65,2945.79,3302.93,1,113027,2014
5150108,176374,317676,100,3,122,,7,0,306.83,303.42,3432.75,0,258024,2015
5150740,179526,318815,23,7,135,,9,1,2574.71,3242.12,1164.88,0,351520,2014
5161465,177992,317683,95,10,150,,7,0,1082.4,1625.64,2657.19,0,316909,2014
5165080,173790,318278,57,7,98,,7,1,2811.63,2620.47,927.96,0,194688,2014
5165345,179306,319280,50,7,140,,6,1,2303.3,3189.88,1436.28,0,242435,2015
5165585,174221,317552,55,7,167,,7,1,2450.39,2213.88,1289.2,0,259584,2014
5167470,173630,319086,14,9,125,,7,0,2583.04,2976.87,1156.55,0,263400,2015
5167641,178761,316657,68,7,85,,7,0,1549.96,2711.45,2189.63,0,176536,2017
5169357,175624,320623,90,4,120,,3,0,115.54,2753.76,3624.04,0,134388,2015
5172741,179394,319053,22,5,140,,9,1,2415.96,3186.92,1323.62,0,351520,2014
5176048,176586,319340,26,6,115,,7,1,89.77,1374.69,3649.81,0,247273,2015
5177087,176523,316583,69,8,142,,7,0,256.69,1401.75,3482.89,0,411008,2014
5180456,175698,317448,36,6,122,,7,1,1018.52,874.83,2721.06,0,315827,2014
5181529,177679,318255,16,6,117,,9,1,846.24,1314.85,2893.35,0,227136,2014
5188376,173311,317207,19,5,153,,9,1,3404.05,3177.46,335.54,0,405600,2014
5188712,178861,317736,65,4,165,,3,1,1915.68,2479.38,1823.91,0,308256,2014
5197075,177579,316326,31,6,115,,9,1,355.79,2033.96,3383.8,0,216320,2014
5197241,174575,319651,53,5,142,,7,1,1511.22,2470.32,2228.36,0,281216,2014
5197328,175464,316911,100,7,160,,5,1,1363.45,1415.59,2376.14,0,540800,2014
5197606,173534,319045,13,6,110,,9,0,2687.34,3051.62,1052.24,0,204269,2015
5197773,174637,317537,23,8,162,,7,1,2041.29,1811.07,1698.3,0,319072,2014
5197930,177964,319500,53,8,153,,3,1,955.36,2186.4,2784.23,0,240656,2014
5198226,177705,315099,29,4,81,,9,0,452.94,3164.28,3286.65,0,193518,2015
5200361,175643,316965,68,7,122,,9,1,1202.92,1261.28,2536.67,0,411008,2014
5200520,176033,316575,33,6,108,,7,1,737.04,1449.28,3002.54,0,248634,2016
5200970,178908,317563,100,4,115,,5,0,1907.37,2548.61,1832.21,0,233095,2016
5202948,176211,316444,53,7,172,,2,1,545.44,1545.55,3194.14,0,557024,2014
5206237,173534,319045,13,6,131,,7,0,2687.34,3051.62,1052.24,0,188143,2015
5208602,176392,316632,100,11,240,,5,0,395.48,1346.75,3344.11,0,373152,2014
5213278,175942,321277,53,4,162,,7,1,265.73,3328.82,3473.85,1,216320,2014
5217670,177682,314907,29,4,98,,6,0,410.79,3330.98,3328.79,0,178467,2015
5219131,174012,315806,42,9,125,,7,1,2759.38,3223.58,980.21,0,250931,2014
5220049,176460,319276,23,5,132,,7,0,224.39,1298.85,3515.2,1,261747,2014
5222984,176226,318101,30,5,124,,7,1,409.31,207.27,3330.27,0,322530,2015
5226263,175644,317723,9,6,138,,9,1,1017.65,791.86,2721.93,0,380454,2016
5226682,174491,317217,55,6,110,,7,1,2244.97,2049.21,1494.62,0,235248,2014
5227903,178832,314731,33,9,135,,5,1,1479.64,4061.21,2259.94,0,210912,2014
5229528,177687,316958,70,6,174,,7,0,594.95,1647.77,3144.63,0,263400,2015
5229594,175777,316540,61,6,132,,5,1,987.09,1565.23,2752.5,0,513760,2014
5230192,178892,316540,100,6,137,,7,0,1665.92,2883.11,2073.66,0,421824,2014
5231753,176211,316444,63,6,110,,7,1,545.44,1545.55,3194.14,0,372070,2014
5232522,173143,317384,21,7,181,,5,1,3541.36,3304.28,198.23,0,241738,2014
5233123,179560,317353,34,7,152,,9,0,2502.26,3227.68,1237.33,0,344032,2015
5235235,178392,318032,13,5,125,,7,0,1554.57,1999.19,2185.02,0,221728,2014
5236162,174454,317242,55,5,145,,6,1,2275.24,2074.59,1464.35,0,174704,2015
5239806,179652,319414,41,5,102,,7,1,2642.8,3560.48,1096.79,0,231147,2015
5241115,179388,318872,23,5,80,,7,0,2429.95,3124.81,1309.63,0,184917,2015
5241508,178699,316800,65,10,70,,5,0,1519.44,2589.34,2220.15,0,135463,2015
5242417,178392,318032,53,7,120,,7,0,1554.57,1999.19,2185.02,0,235248,2014
5242751,178605,315685,40,8,119,,7,0,1448.3,3186.18,2291.29,0,135200,2014
5246660,178474,318300,29,5,100,,7,0,1608.58,2105.13,2131.01,0,160755,2016
5247637,175226,316678,51,9,154,,7,1,1550.54,1747.79,2189.05,0,308822,2015
5247996,175751,317339,53,8,181,,7,0,999.21,906.65,2740.38,0,403437,2014
5249120,175051,316776,60,7,126,,3,1,1738.56,1802.39,2001.02,0,241898,2015
5249271,173686,317800,58,7,108,,7,1,2953.62,2713.22,785.97,0,204422,2014
5250795,174826,316787,47,6,150,,7,1,1962.31,1968.99,1777.28,0,310419,2014
5253382,176204,316679,90,9,120,,7,0,589.25,1313.49,3150.33,0,302848,2014
5257989,173428,317456,53,5,100,,7,0,3248.91,3011.05,490.67,0,192443,2015
5261575,175742,316641,63,5,125,,5,0,1034.76,1487.92,2704.82,0,322317,2014
5262618,178803,317990,18,6,130,,7,1,1949.54,2409.5,1790.04,0,413914,2015
5265355,178930,315016,39,6,80,,7,0,1662.49,3900.14,2077.1,0,169811,2014
5266342,174257,316315,34,4,175,,7,1,2481.54,2707.77,1258.05,0,421824,2014
5267614,179430,317601,32,6,125,,9,1,2422.13,3059.85,1317.45,0,277430,2014
5268364,179224,316428,57,7,105,,7,1,1992.67,3227.42,1746.92,0,162240,2014
5270090,178670,314892,37,7,108,,7,0,1382.93,3835.35,2356.66,0,181117,2016
5270783,179553,319608,43,4,125,,7,0,2547.37,3554.74,1192.21,0,258024,2015
5271257,178392,317564,95,8,187,,7,0,1416.22,2041.08,2323.37,0,202259,2014
5273388,178801,317430,61,5,95,,7,0,1770.75,2469.22,1968.83,0,188143,2015
5273961,178674,315959,38,6,110,,7,0,1504.18,3046.28,2235.41,0,148901,2015
5274931,177921,316907,18,6,108,,9,0,822.41,1866,2917.17,0,209645,2015
5278039,175011,317919,91,5,190,,7,1,1623.74,1383.67,2115.84,0,425069,2014
5278376,177384,317014,13,5,145,,7,1,300.01,1382.72,3439.57,0,259584,2014
5279665,173399,316899,40,5,141,,7,0,3381.59,3183.05,357.99,0,183872,2014
5280482,174361,316215,41,5,189,,5,1,2376.46,2690.95,1363.13,0,407246,2016
5282075,174191,319164,56,6,108,,7,0,2034.87,2500.98,1704.72,0,139321,2016
5282686,178603,316337,11,5,110,,7,1,1373.3,2752.65,2366.28,0,209645,2015
5285326,174765,319349,40,5,131,,6,0,1437.31,2128.12,2302.27,0,176831,2016
5286254,174236,316622,45,5,111,,6,0,2528.32,2548.51,1211.26,0,210912,2014
5287357,178695,316663,100,7,159,,5,1,1485.89,2651.03,2253.7,0,236522,2015
5287637,178540,316660,60,4,79,,5,0,1332.91,2519.22,2406.67,0,134118,2014
5288290,178839,318050,20,6,135,,7,0,2001.34,2446.5,1738.25,0,367744,2014
5288995,176591,316329,100,9,116,,7,0,155.58,1661.53,3584.01,0,319072,2014
5289531,177148,317491,20,5,138,,7,0,234.44,898.48,3505.15,0,354783,2015
5292961,178697,316515,55,8,163,,7,0,1469.58,2729.2,2270.01,0,178464,2014
5300591,174150,316737,45,6,101,,7,0,2625.94,2564.09,1113.65,0,174419,2016
5300743,174637,317537,24,4,110,,7,1,2041.29,1811.07,1698.3,0,252649,2015
5302627,174403,319550,52,5,130,,7,1,1703.04,2535.74,2036.54,0,215020,2015
5304564,173311,317207,20,4,120,,9,1,3404.05,3177.46,335.54,0,306404,2015
5306871,173278,317266,21,5,95,,7,1,3426.48,3195.81,313.11,0,198894,2015
5307831,175084,318073,66,9,147,,7,0,1549.21,1312.77,2190.37,0,227115,2015
5308426,178810,314608,38,5,181,,7,1,1423.46,4147.37,2316.12,0,287589,2015
5308675,178605,315685,40,5,106,,7,0,1448.3,3186.18,2291.29,0,185404,2016
5314427,179378,318752,23,6,100,,7,0,2439.36,3082.97,1300.22,0,182189,2016
5314437,175363,316919,70,6,120,,7,0,1463.18,1478.11,2276.41,0,228459,2015
5314446,178467,317799,15,7,145,,7,0,1567.3,2081.26,2172.29,0,337586,2016
5314455,175243,317837,90,10,145,,7,0,1399.62,1159.09,2339.96,0,332227,2016
5314474,174150,316737,47,6,147,,7,1,2625.94,2564.09,1113.65,0,252649,2015
5314477,179653,318804,22,7,151,,7,1,2701.93,3362.26,1037.66,0,356340,2016
5314478,176102,317425,100,5,150,,5,0,639.56,625.78,3100.03,0,440811,2017
5314480,177075,317538,100,3,110,,5,0,186.06,811.66,3553.53,0,317155,2015
5314482,178963,319555,53,7,172,,7,1,1955.75,3014.36,1783.84,0,180079,2015
5314484,174234,317891,52,7,140,,7,1,2401.16,2161.13,1338.43,0,322530,2015
5314500,179142,315987,18,6,145,,9,1,1953.83,3394.25,1785.76,0,397787,2015
5314505,179338,319515,88,5,180,,5,0,2329.14,3321.07,1410.44,0,146287,2016
5314509,177345,319404,70,7,200,,5,1,338.82,1713.6,3400.76,0,198894,2015
5314510,177547,315514,58,7,125,,7,0,382.82,2721.28,3356.76,0,148364,2015
5314517,174368,319516,22,2,90,,7,0,1746,2542.61,1993.59,0,147826,2015
5314521,173501,317318,23,4,85,,7,0,3197.86,2966.84,541.73,0,184380,2015
5314522,179261,316498,56,6,118,,7,0,2031.62,3227.21,1707.96,0,157502,2015
5314529,177653,322890,28,5,156,,7,1,961.2,5069.96,2778.38,1,375095,2016
5314530,179328,319533,50,4,179,,5,1,2319.66,3320.59,1419.93,0,290703,2017
5314536,173148,317043,40,5,120,,7,1,3594.06,3377.52,145.53,0,215020,2015
5314537,178494,317942,16,5,120,,7,1,1645.1,2100.8,2094.48,0,268237,2015
5314538,175122,318138,67,5,130,,7,1,1513.55,1281.31,2226.03,0,281676,2015
5314544,174364,317312,55,5,95,,7,0,2348.95,2136.09,1390.64,0,177392,2015
5314545,178497,315195,39,7,127,,7,1,1250.37,3489.06,2489.21,0,199969,2015
5314546,174344,316116,46,6,260,,7,1,2396.46,2769.4,1343.13,0,474119,2015
5314551,176185,316576,85,7,186,,5,1,587.11,1418.15,3152.48,0,516048,2015
5314554,178870,314667,40,6,195,,7,1,1496.83,4135.21,2242.76,0,308016,2015
5314558,178870,314667,33,5,158,,7,0,1496.83,4135.21,2242.76,0,252649,2015
5314559,173272,317535,22,5,120,,7,1,3392.37,3152.7,347.22,0,295653,2015
5314864,179365,320112,53,6,187,,7,0,2278.8,3657.83,1460.78,0,281676,2015
5315187,179128,315924,17,6,180,,7,1,1953.26,3420.39,1786.32,0,397787,2015
5318574,175697,316161,90,14,165,,5,0,1043.19,1946.57,2696.39,0,403163,2015
5321647,179160,319729,54,4,88,,6,1,2149.21,3273.57,1590.38,0,142451,2015
5322764,178792,316952,34,6,135,,7,1,1653.21,2609,2086.38,0,247563,2016
5324280,173970,316848,46,7,128,,6,0,2817.99,2674.17,921.59,0,172016,2015
5325226,177964,319500,35,6,135,,9,1,955.36,2186.4,2784.23,0,236522,2015
5325349,176354,316705,90,13,155,,7,0,450.95,1274.37,3288.63,0,422840,2017
5328661,178467,317799,17,6,170,,7,0,1567.3,2081.26,2172.29,0,338657,2015
5332099,179128,315924,18,5,181,,7,1,1953.26,3420.39,1786.32,0,429216,2016
5332170,177425,316115,33,4,116,,7,0,312.19,2130.15,3427.39,0,212870,2015
5340686,176514,316328,62,8,158,,7,0,231.98,1655.14,3507.6,0,330593,2015
5340988,178975,318140,16,6,178,,7,1,2132.07,2586.49,1607.52,0,467669,2015
5342033,173436,319431,6,3,126,,7,0,2603.54,3294.61,1136.04,0,189218,2015
5342686,177538,315986,34,6,120,,7,1,439.87,2298.01,3299.71,0,274151,2015
5345048,173534,319045,13,7,160,,9,1,2687.34,3051.62,1052.24,0,308554,2015
5353933,176059,318013,53,6,125,,7,0,573.24,336.16,3166.35,0,344032,2015
5355204,175032,318142,100,7,140,,7,1,1603.64,1371.13,2135.94,0,252649,2015
5355977,177417,316153,27,6,115,,7,1,278.73,2093.06,3460.85,0,309091,2015
5356884,178930,315016,39,5,92,,7,0,1662.49,3900.14,2077.1,0,190227,2016
5357951,173534,319045,14,6,129,,7,1,2687.34,3051.62,1052.24,0,289202,2015
5358938,178568,315620,40,5,127,,7,0,1395.72,3208.09,2343.86,0,177392,2015
5360935,174029,317477,55,9,126,,7,0,2651.27,2417,1088.31,0,268775,2015
5362026,178493,316063,31,5,137,,6,1,1303.29,2842.15,2436.3,0,177392,2015
5364297,173214,316813,39,4,134,,7,0,3564.54,3386.29,175.05,0,150514,2015
5365914,173800,319461,51,4,73,,7,0,2276.81,2986.99,1462.77,0,123246,2016
5367241,173436,319431,5,3,150,,7,0,2603.54,3294.61,1136.04,0,203194,2015
5367494,175645,316955,68,9,155,,7,1,1201.85,1268.15,2537.74,0,295653,2015
5367712,178511,315291,40,6,125,,7,1,1278.45,3421.61,2461.14,0,191368,2015
5369242,176392,316632,88,8,150,,7,0,395.48,1346.75,3344.11,0,408538,2015
5370526,173936,318813,39,4,93,,7,0,2421.53,2595.06,1318.06,0,147289,2015
5371200,173143,317384,22,6,141,,7,1,3541.36,3304.28,198.23,0,287589,2015
5371251,174858,319451,51,8,141,,7,1,1308.95,2127.1,2430.64,0,229265,2015
5371422,178620,315880,38,6,116,,7,0,1475.48,3059.71,2264.1,0,186530,2015
5371490,174071,316668,47,8,140,,7,1,2697.13,2666.71,1042.46,0,209645,2015
5372105,178930,315016,39,5,86,,7,0,1662.49,3900.14,2077.1,0,160755,2016
5372219,178518,314720,29,6,119,,7,0,1182.24,3890.03,2557.34,0,182767,2015
5375988,179385,317587,32,4,101,,7,0,2375.12,3016.99,1364.47,0,225233,2015
5376663,175789,316708,68,12,135,,7,1,1000.15,1407.17,2739.43,0,450467,2015
5376786,178878,314928,40,7,127,,7,0,1592.89,3934.36,2146.7,0,166641,2015
5377963,176408,317384,100,5,138,,7,0,351.32,594.96,3388.26,0,430040,2015
5378052,177526,316937,54,5,88,,7,0,433.15,1538.79,3306.43,0,161265,2015
5381903,174112,315803,44,5,126,,7,1,2661.15,3152.5,1078.44,0,263400,2015
5382613,174826,316787,47,5,150,,7,1,1962.31,1968.99,1777.28,0,319842,2015
5383374,179144,317342,60,5,124,,5,1,2090.14,2823.21,1649.45,0,163953,2015
5384113,175751,317339,70,6,124,,6,0,999.21,906.65,2740.38,0,287052,2015
5385842,174231,317550,57,5,110,,7,0,2440.78,2204.45,1298.8,0,201581,2015
5386430,178101,319711,34,6,95,,9,0,1107.98,2432.25,2631.6,0,166114,2016
5387092,177542,317059,71,4,134,,7,0,463.34,1471.42,3276.24,0,155890,2015
5387147,174266,319903,50,6,140,,7,0,1648.72,2868.43,2090.86,0,208982,2016
5387354,179471,319146,53,6,123,,7,0,2480.09,3291.34,1259.5,0,188143,2015
5388003,176301,316327,66,10,158,,3,1,443.54,1654.32,3296.04,0,419289,2015
5388734,179138,318756,64,6,121,,7,0,2203.14,2852.37,1536.45,0,239210,2015
5389019,179070,318880,23,7,157,,7,0,2114.12,2824.1,1625.46,0,376285,2015
5389078,174634,319408,50,6,143,,5,1,1531.16,2266.67,2208.43,0,219699,2016
5389125,177494,323039,60,6,105,,7,1,766.3,5178.31,2973.29,1,139763,2015
5390269,179234,318798,49,6,135,,7,1,2289.42,2956.21,1450.17,0,231147,2015
5390395,177666,315716,34,3,125,,7,1,574.98,2595.99,3164.6,0,241898,2015
5392997,176109,316730,82,11,170,,7,0,693.61,1280.74,3045.97,0,446167,2015
5393793,178548,317268,83,7,138,,8,1,1490.24,2268.7,2249.34,0,319842,2015
5396510,173214,316813,39,5,106,,5,0,3564.54,3386.29,175.05,0,146214,2015
5396574,175221,316798,53,8,173,,7,1,1574.85,1663.94,2164.73,0,356396,2015
5397592,177539,318591,100,4,105,,7,0,633.27,1298.83,3106.31,0,168257,2016
5397984,178542,318251,28,4,82,,7,1,1685.37,2165.65,2054.22,0,180079,2015
5398676,179540,319236,44,5,112,,7,0,2540.13,3388.29,1199.45,0,257486,2015
5399259,174747,317462,23,5,114,,9,1,1945.78,1725.57,1793.8,0,303716,2015
5400120,175645,316955,53,7,100,,7,0,1201.85,1268.15,2537.74,0,327906,2015
5404009,173080,317220,20,6,141,,7,1,3629.48,3399.07,110.11,0,284902,2015
5404411,179107,319237,65,5,93,,7,0,2108.68,2990.95,1630.9,0,181692,2015
5405237,174233,318615,61,5,157,,5,0,2260.03,2252.07,1479.56,0,127937,2015
5407510,176049,316395,100,6,170,,7,0,701.56,1620.76,3038.03,0,380454,2016
5413399,173638,316026,49,6,130,,7,1,3106.59,3377.12,632.99,0,233297,2015
5414473,178689,317419,53,8,131,,7,0,1659.14,2362.74,2080.45,0,220396,2015
5414591,178493,315541,41,5,137,,7,0,1305.23,3217.17,2434.36,0,182767,2015
5416511,177484,319491,40,6,100,,7,0,475.38,1864.35,3264.21,0,169328,2015
5416525,174243,317643,55,5,141,,7,1,2415.56,2176.41,1324.02,0,258024,2015
5417454,177855,316885,18,5,105,,7,0,752.91,1825.46,2986.68,0,218245,2015
5417587,178948,315887,33,6,85,,6,1,1787.47,3301.6,1952.11,0,172016,2015
5418499,176147,316699,20,7,175,,7,0,649.34,1303.26,3090.24,0,287589,2015
5419021,174989,317378,71,4,95,,5,0,1723.44,1527.49,2016.15,0,129012,2015
5420020,173184,317483,22,5,107,,7,1,3486.48,3247.38,253.1,0,281676,2015
5421656,179593,319292,43,5,120,,7,1,2588.75,3458.43,1150.84,0,277376,2015
5421848,178649,316122,35,6,110,,7,1,1444.56,2921.4,2295.02,0,179542,2015
5422304,178631,315978,40,7,92,,7,0,1457.72,3001.53,2281.86,0,142000,2016
5422323,176003,321079,56,6,120,,6,1,215.59,3124.57,3524,1,176831,2016
5422516,179183,315786,17,10,170,,9,1,2032.64,3548.1,1706.94,0,455473,2016
5422518,177634,315398,50,7,127,,7,1,435.85,2863.37,3303.74,0,268775,2015
5422799,175415,317126,97,5,125,,7,0,1376.99,1297.87,2362.6,0,231147,2015
5424989,178471,315149,39,5,114,,7,0,1216.99,3510.42,2522.59,0,193518,2015
5425493,179456,317226,42,7,168,,7,1,2370.76,3153.6,1368.82,0,373060,2015
5425887,174993,316487,53,10,140,,7,1,1761.23,2046.06,1978.36,0,428680,2016
5429259,174012,315806,42,7,125,,7,1,2759.38,3223.58,980.21,0,251036,2015
5430555,174221,317552,55,8,120,,5,1,2450.39,2213.88,1289.2,0,206957,2015
5431886,175363,316919,100,8,110,,7,0,1463.18,1478.11,2276.41,0,327906,2015
5432364,179494,316761,43,6,106,,7,1,2290.18,3331.01,1449.4,0,302755,2016
5434416,177463,315654,53,10,139,,4,1,373.95,2558.94,3365.64,0,154814,2015
5434440,174243,317643,56,6,125,,8,1,2415.56,2176.41,1324.02,0,306404,2015
5434796,177411,316054,32,6,100,,9,1,343.81,2177.14,3395.78,0,235984,2015
5435777,178700,315299,39,5,115,,7,0,1465.99,3535.61,2273.6,0,182229,2015
5439398,177811,314962,27,9,185,,7,1,542.19,3333.12,3197.4,0,428680,2016
5440374,174946,317268,71,4,112,,7,0,1791.58,1612.48,1948,0,123637,2015
5443755,174072,317743,54,7,168,,7,1,2573.92,2333.29,1165.66,0,383811,2015
5443759,175266,316758,53,7,147,,7,0,1523.53,1661.7,2216.05,0,462293,2015
5444757,175955,316850,90,8,140,,7,0,874.64,1210.91,2864.95,0,381661,2015
5446374,179351,319962,52,4,91,,7,1,2291.89,3560.8,1447.7,0,163415,2015
5448050,176354,316391,68,7,126,,7,1,397.82,1588.23,3341.77,0,551926,2016
5448059,173038,316871,41,5,142,,6,1,3738.58,3533.44,1,0,247273,2015
5448130,175889,318173,100,6,105,,7,0,751.98,540.5,2987.6,0,235554,2015
5448659,175957,316633,63,10,155,,7,0,821.38,1414.75,2918.2,0,405313,2015
5448949,178540,316660,10,1,130,,7,1,1332.91,2519.22,2406.67,0,284902,2015
5449777,178548,317268,83,6,128,,8,0,1490.24,2268.7,2249.34,0,287589,2015
5450814,174206,319664,50,8,142,,6,1,1826.73,2761.19,1912.86,0,204269,2015
5451245,174412,319649,50,7,180,,7,1,1666.62,2591.35,2072.97,0,265246,2016
5453263,173715,316162,53,5,137,,7,0,3023.3,3236.35,716.28,0,182767,2015
5456964,174851,318870,20,7,118,,9,0,1597.11,1781.31,2142.48,0,241898,2015
5457132,178680,317470,61,5,142,,7,1,1662.83,2342.4,2076.76,0,326869,2016
5457878,173715,316162,53,6,151,,7,0,3023.3,3236.35,716.28,0,174704,2015
5459027,177148,317491,20,6,105,,8,0,234.44,898.48,3505.15,0,327906,2015
5462374,178804,317423,63,9,161,,9,1,1772.15,2473.71,1967.44,0,289202,2015
5468795,179540,319236,41,5,123,,7,0,2540.13,3388.29,1199.45,0,262324,2015
5468885,175957,316633,63,9,130,,7,0,821.38,1414.75,2918.2,0,381661,2015
5472141,174936,318104,91,7,140,,7,0,1698.25,1462.74,2041.34,0,364378,2016
5472529,178856,315577,43,6,118,,7,0,1668.6,3439.75,2070.98,0,203623,2016
5472675,174330,316347,47,6,160,,7,1,2409.81,2630.59,1329.77,0,478420,2015
5474028,176463,320864,65,2,43,,5,0,468.21,2885.92,3271.37,1,90308,2015
5474154,177566,317222,41,12,130,,7,1,524.13,1395.53,3215.45,0,295653,2015
5474321,175048,318639,60,7,162,,7,0,1577.31,1498.62,2162.28,0,214340,2016
5474746,178739,316412,34,9,185,,7,1,1507.56,2820.62,2232.02,0,466190,2016
5475577,178475,314950,29,5,107,,7,1,1204.93,3674.97,2534.65,0,220933,2015
5475682,175028,318839,61,8,130,,7,0,1466.67,1613.73,2272.91,0,219699,2016
5476034,178680,317470,60,12,150,,7,1,1662.83,2342.4,2076.76,0,424665,2015
5476310,178930,315016,39,5,115,,7,0,1662.49,3900.14,2077.1,0,160219,2016
5478314,177494,323039,60,7,105,,7,1,766.3,5178.31,2973.29,1,145139,2015
5478358,179465,318786,23,6,147,,9,1,2519.06,3175.73,1220.52,0,349408,2015
5479076,174946,317268,71,4,104,,6,0,1791.58,1612.48,1948,0,131700,2015
5479400,173172,317447,22,6,130,,9,1,3503.5,3264.91,236.09,0,295653,2015
5482329,176051,321306,47,6,112,,9,1,376.89,3344.64,3362.69,1,220934,2017
5484762,174894,316968,71,5,150,,6,0,1921.34,1808.25,1818.24,0,161265,2015
5487070,179427,319367,42,6,160,,7,1,2419.14,3335.98,1320.45,0,380454,2016
5487316,179269,319706,34,4,100,,5,0,2260.58,3354.28,1479,0,149439,2015
5488108,179117,319239,65,4,100,,5,0,2118.46,3000.87,1621.12,0,129012,2015
5488711,177368,315153,70,9,130,,7,1,135.48,2989.01,3604.1,0,506378,2016
5489918,175885,318182,100,5,93,,3,0,757.08,547.51,2982.51,0,133963,2016
5490762,179267,316649,56,6,90,,7,0,2049.97,3166.22,1689.62,0,174704,2015
5491228,179064,315973,17,5,180,,7,1,1880.19,3339.8,1859.39,0,403163,2015
5492836,179754,319142,59,8,90,,5,1,2761.86,3556.04,977.73,0,207494,2015
5493012,177630,317410,100,4,137,,7,0,647.2,1361.06,3092.38,0,204269,2015
5493592,178801,317430,62,5,145,,7,0,1770.75,2469.22,1968.83,0,204269,2015
5494110,178737,316960,35,4,123,,7,1,1604.14,2555.33,2135.45,0,184917,2015
5494398,178646,314509,41,5,192,,5,1,1240.81,4136.68,2498.78,0,344032,2015
5496225,174655,317493,23,6,146,,9,1,2031.04,1804.97,1708.54,0,430040,2015
5499329,176147,316699,20,6,163,,7,0,649.34,1303.26,3090.24,0,247563,2016
5499457,179183,315786,17,6,177,,7,1,2032.64,3548.1,1706.94,0,446167,2015
5499744,173737,315859,44,7,145,,7,1,3024.19,3398.42,715.39,0,403163,2015
5499838,175686,317623,100,6,144,,7,0,993.32,791.84,2746.27,0,300076,2016
5501040,177526,316937,13,6,165,,7,1,433.15,1538.79,3306.43,0,322530,2015
5502909,175208,317751,90,13,150,,7,1,1444.93,1207.08,2294.65,0,318230,2015
5503582,174989,317283,71,4,104,,5,0,1746.18,1567.29,1993.4,0,123246,2016
5503718,178452,315334,40,4,89,,5,0,1229.4,3351.38,2510.19,0,150514,2015
5505506,175772,316338,62,9,175,,7,0,970.51,1754.47,2769.08,0,284902,2015
5506024,179070,318880,21,5,175,,7,1,2114.12,2824.1,1625.46,0,303716,2015
5509706,178689,317419,53,8,131,,7,0,1659.14,2362.74,2080.45,0,213945,2015
